Title,URL,Sub
Cultural Leadership: Harnessing Culture to Become an Effective Leader,https://www.futurelearn.com/courses/cultural-leadership-harnessing-culture-to-become-an-effective-leader,
How to Succeed at: Interviews,https://www.futurelearn.com/courses/interviews,
How to Succeed at: Writing Applications,https://www.futurelearn.com/courses/writing-applications,
Principles of Service Management,https://www.futurelearn.com/courses/principles-of-service-management,
"Sustainability: An Introduction to ESG (Environmental, Social and Governance)",https://www.futurelearn.com/courses/introduction-to-esg-background-and-scope,
The Secret Power of Brands,https://www.futurelearn.com/courses/the-secret-power-of-brands,
Applied Leadership and Self-Development: Expanding the Toolkit,https://www.futurelearn.com/courses/applied-leadership-and-self-development-expanding-the-toolkit,
Exploring Instructional Leadership in Education,https://www.futurelearn.com/courses/exploring-instructional-leadership,
Copywriting for Content Marketing,https://www.futurelearn.com/courses/copywriting-for-content-marketing,
Generative AI: Implications and Opportunities for Business,https://www.futurelearn.com/courses/generative-ai-implications-and-opportunities-for-business,
International Humanitarian Law for Business,https://www.futurelearn.com/courses/international-humanitarian-law-for-business,
Social Media in Healthcare: Opportunities and Challenges,https://www.futurelearn.com/courses/social-media-in-healthcare,
Études Globales : Cultures et organisations dans les relations internationales,https://www.futurelearn.com/courses/global-studies-cultures-organizations-french,
Treasury: Managing Financial Risk,https://www.futurelearn.com/courses/treasury-managing-financial-risk,
Unleash Your Potential: Innovation and Enterprise,https://www.futurelearn.com/courses/innovation-enterprise,
Occupational Health in Developing Countries,https://www.futurelearn.com/courses/occupational-health-developing-countries,
Manage Virtual and Hybrid Teams,https://www.futurelearn.com/courses/manage-virtual-and-hybrid-teams,
Build an Agile Team,https://www.futurelearn.com/courses/build-an-agile-team,
Create Innovative Teams with Design Thinking,https://www.futurelearn.com/courses/innovative-teams-with-design-thinking,
Introduction to Applied Leadership and Self-Development: The Fundamental Tools,https://www.futurelearn.com/courses/introduction-to-applied-leadership-and-self-development-the-fundamental-tools,
Create Energised and Empowered Teams,https://www.futurelearn.com/courses/energised-and-empowered-teams,
Manage Team Performance,https://www.futurelearn.com/courses/manage-team-performance,
Localization for Marketers,https://www.futurelearn.com/courses/localization-for-marketers,
Crisis Leadership,https://www.futurelearn.com/courses/crisis-leadership-course,
Essentials in Arts Fundraising,https://www.futurelearn.com/courses/essentials-in-arts-fundraising,
Health Emergency Response to a Pandemic: An Integrated Social Science Perspective,https://www.futurelearn.com/courses/health-emergency-response-to-a-pandemic-an-integrated-social-science-perspective,
Leadership in Arts Fundraising,https://www.futurelearn.com/courses/leadership-in-arts-fundraising,
A Just Transition to a Low-Carbon Economy,https://www.futurelearn.com/courses/just-transition-to-a-low-carbon-economy,
Career Skills for the 2020s: Navigating the Online World of Work,https://www.futurelearn.com/courses/career-skills,
Foundations of Project Management,https://www.futurelearn.com/courses/foundations-of-project-management,
International Human Resources Management: An Introduction,https://www.futurelearn.com/courses/introduction-to-international-human-resources-management,
"Treasury: The Importance of Governance, Ethics, Compliance, and Audit",https://www.futurelearn.com/courses/understanding-the-importance-of-governance-ethics-compliance-and-audit-within-the-world-of-treasury,
Intellectual Property Management in the Food Sector: Safeguarding Your Trademarks in the Global Marketplace,https://www.futurelearn.com/courses/intellectual-property-management-food,
Understanding Food Supply Chains in a Time of Crisis,https://www.futurelearn.com/courses/understanding-food-supply-chains,
Safeguarding: A Guide for Charities,https://www.futurelearn.com/courses/safeguarding-a-guide-for-charities,
How to Use a Drone for Security Purposes,https://www.futurelearn.com/courses/how-to-use-a-drone-for-security-purposes,
Leading Culturally Diverse Teams in the Workplace,https://www.futurelearn.com/courses/lead-culturally-diverse-workplaces,
Data Science for Climate Change,https://www.futurelearn.com/courses/data-science-for-climate-change,
Fraud Prevention in the Charity Sector,https://www.futurelearn.com/courses/fraud-prevention-in-the-charity-sector,
Preparing your Child for the Future of Work,https://www.futurelearn.com/courses/preparing-your-child-for-the-future-of-work,
Reporting Obligations of Your Charity Part B: Financial Skills for ACNC Reporting Requirements,https://www.futurelearn.com/courses/reporting-obligations-of-your-charity-part-b-financial-skills-for-acnc-reporting-requirements-,
The Annual Information Statement,https://www.futurelearn.com/courses/the-annual-information-statement,
English Grammar: All You Need to Know,https://www.futurelearn.com/courses/english-grammar-all-you-need-to-know,
How to Foster Teamflow in the Workplace,https://www.futurelearn.com/courses/how-to-foster-teamflow-in-the-workplace,
Climate Literacy and Action for All,https://www.futurelearn.com/courses/climate-literacy-and-action-for-all,
Introduction to Corporate Treasury,https://www.futurelearn.com/courses/introduction-to-corporate-treasury,
Developing Leadership Skills for Social Work and Social Care,https://www.futurelearn.com/courses/early-career-managers-course-for-leading-teams-in-social-work-and-social-care-settings,
How to Build Leadership Resilience,https://www.futurelearn.com/courses/how-to-build-resilience-for-leadership,
People Management Skills,https://www.futurelearn.com/courses/people-management-skills,
Agile and Continuous Workflows in Localization,https://www.futurelearn.com/courses/agile-workflows-in-localization,
Doing Business in Web3,https://www.futurelearn.com/courses/doing-business-in-web3,
Introduction to Sustainability and Business Value,https://www.futurelearn.com/courses/sustainability-in-organisational-value-creation,
SMART Tourism and Responsible Travel,https://www.futurelearn.com/courses/smart-tourism-responsible-travel,
Credible Content Creation for Communications Professionals,https://www.futurelearn.com/courses/credible-content-creation-for-communications-professionals,
Foundations in System Leadership: Collaborating for Health and Care,https://www.futurelearn.com/courses/foundations-in-system-leadership-collaborating-for-health-and-care,
Introduction to Digital Transformation: Digital Transformation in Perspective,https://www.futurelearn.com/courses/introduction-to-digital-transformation-digital-transformation-in-perspective,
Introduction to Digital Transformation: Planning Your Digital Transformation Journey,https://www.futurelearn.com/courses/introduction-to-digital-transformation-planning-transformation-journey,
Introduction to Digital Transformation: The Digital Capability Benchmark,https://www.futurelearn.com/courses/introduction-to-digital-transformation-the-digital-capability-benchmark,
Introduction to Digital Transformation: Transformation Insights and Case Studies,https://www.futurelearn.com/courses/introduction-to-digital-transformation-transformation-insights-and-case-studies,
Data Analytics for Managers,https://www.futurelearn.com/courses/data-analytics-for-managers,
Enterprise Risk Management,https://www.futurelearn.com/courses/enterprise-risk-management,
How to Become a Business Executive,https://www.futurelearn.com/courses/globalbusinessmasterclass,
Leadership Skills and Change Management in Uncertain Times,https://www.futurelearn.com/courses/leadingchange,
Stock Market Investing for Beginners,https://www.futurelearn.com/courses/stock-market-investing-for-beginners,
Career Management for Early Career Academic Researchers,https://www.futurelearn.com/courses/career-management,
Event Management for Conferences: the Basics,https://www.futurelearn.com/courses/event-management-conferences-basics,
Innovation Management: Winning in the Age of Disruption,https://www.futurelearn.com/courses/managing-for-innovation,
Leading Well for Staff Health and Wellbeing in the NHS,https://www.futurelearn.com/courses/leading-well-for-staff-health-and-wellbeing-in-the-nhs,
"Recruitment, Selection and Induction: The Basics",https://www.futurelearn.com/courses/recruitment-selection-induction-basics,
How to Improve Your Negotiation Skills,https://www.futurelearn.com/courses/how-to-improve-your-negotiation-skills,
Introduction to Personal Financial Planning,https://www.futurelearn.com/courses/introduction-to-personal-financial-planning,
Leadership Decision Making,https://www.futurelearn.com/courses/decision-making-as-a-leader,
Leadership Development with Action Learning,https://www.futurelearn.com/courses/leadership-development-with-action-learning,
Powerful Women and the Principles of Feminist Transformational Leadership,https://www.futurelearn.com/courses/feminist-transformational-leadership,
How to Harness Followership for Leadership Success,https://www.futurelearn.com/courses/leading-through-followership,
Leadership Skills: How to Nurture and Develop Talent,https://www.futurelearn.com/courses/nurturing-and-developing-talent,
"Build Brand Awareness with Paid Ads, Analytics, and Monetisation",https://www.futurelearn.com/courses/instagram-marketing-paid-ads-analytics-monetisation,
Content Planning and Creation,https://www.futurelearn.com/courses/instagram-marketing-content-creation-and-scheduling,
Setting Up Your Instagram Profile for Business and Marketing,https://www.futurelearn.com/courses/instagram-marketing,
Survive & Thrive as a Creative Freelancer: A Beginner's Guide,https://www.futurelearn.com/courses/survive-and-thrive-as-a-creative-freelancer-a-beginners-guide,
Introduction to Intercultural Studies: The Branding of Culture,https://www.futurelearn.com/courses/intercultural-studies-branding-culture,
Principles of Wealth Management,https://www.futurelearn.com/courses/principles-of-wealth-management,
A Beginner’s Guide to Data Handling and Management in Excel,https://www.futurelearn.com/courses/a-beginners-guide-to-data-handling-and-management-in-excel,
Advanced Agile with Scrum and Kanban,https://www.futurelearn.com/courses/advanced-agile-with-scrum-and-kanban-sc,
Agile for Beginners,https://www.futurelearn.com/courses/agile-for-beginners-sc,
How to Buy Cloud - Strategies for Cloud Procurement,https://www.futurelearn.com/courses/how-to-develop-a-cloud-procurement-strategy,
Key Concepts of Sustainable Fashion,https://www.futurelearn.com/courses/concepts-of-sustainable-fashion,
Scaled Agile,https://www.futurelearn.com/courses/scaling-agile-sc,
The Here and Now of Sustainable Fashion,https://www.futurelearn.com/courses/the-here-and-now-of-sustainable-fashion,
The Web of Sustainable Fashion: Relationships in the Fashion Industry,https://www.futurelearn.com/courses/the-web-of-sustainable-fashion,
Digital Skills: Web Analytics,https://www.futurelearn.com/courses/digital-skills-web-analytics,
Hadoop Ecosystem Essentials,https://www.futurelearn.com/courses/hadoop-ecosystem-essentials,
Advanced Data Visualisation and Analysis in Excel,https://www.futurelearn.com/courses/advanced-data-visualisation-and-analysis-in-excel,
Introduction to Cultural Intelligence,https://www.futurelearn.com/courses/introduction-to-cultural-intelligence,
A Beginner’s Guide to Scrum Project Management,https://www.futurelearn.com/courses/a-beginners-guide-to-scrum-project-management,
Becoming a Charity Board Member: What You Should Know,https://www.futurelearn.com/courses/becoming-a-charity-member-what-you-should-know,
"Budget Forecasting, Costing, and Variances",https://www.futurelearn.com/courses/budget-forecasting-costing-and-variances,
Budgeting: Final Assessment,https://www.futurelearn.com/courses/budgeting-final-assessment,
Budgeting: How to Prepare a Cash and Functional Budget,https://www.futurelearn.com/courses/budgeting-how-to-prepare-a-cash-and-functional-budget,
Emotional Intelligence in Practice,https://www.futurelearn.com/courses/emotional-intelligence,
Governance Standards Part B: Governance Standards 4-6 and How to Wind Up a Charity,https://www.futurelearn.com/courses/governance-standards-part-b-governance-standards-4-6-and-winding-up-a-charity,
Governing a Registered Charity in Australia,https://www.futurelearn.com/courses/governing-a-registered-charity-in-australia,
How to Become an ACNC Registered Charity,https://www.futurelearn.com/courses/how-to-become-acnc-registered-charity,
Introduction to Business Budgeting,https://www.futurelearn.com/courses/introduction-to-business-budgeting,
Reporting Obligations of Your Charity Part A: Overview and Basic Financial Skills,https://www.futurelearn.com/courses/reporting-obligations-of-your-charity-part-a-overview-of-reporting-obligations,
The ACNC: How We Help You,https://www.futurelearn.com/courses/the-acnc-how-we-help-you,
Break-Even Analysis Unlocked: How to Understand the Profit and Loss Statement,https://www.futurelearn.com/courses/break-even-analysis-sc,
Divisional Performance Measurement: How to Achieve Operational Excellence,https://www.futurelearn.com/courses/divisional-performance-sc,
Financial Statements Unlocked: How to Understand Corporate Finance and Financial Management,https://www.futurelearn.com/courses/understanding-financial-statements-sc,
How to Make Better Capital Investment Decisions and Recognise Investment Opportunities,https://www.futurelearn.com/courses/capital-investment-appraisal-sc,
How to Master Financial Statements: Financial Ratio Analysis and Interpretation,https://www.futurelearn.com/courses/ratio-analysis-sc,
International Leadership: Managing Culture as Leaders,https://www.futurelearn.com/courses/managing-culture-as-leaders-sc,
International Marketing: Challenges and Opportunities,https://www.futurelearn.com/courses/challenges-and-opportunities-in-international-marketing-sc,
International Marketing: Product Adaptation vs Standardisation,https://www.futurelearn.com/courses/adaptation-and-standardisation-in-international-marketing-sc,
Understanding Marketing Basics,https://www.futurelearn.com/courses/understanding-marketing-basics-sc,
Digital Marketing Strategy: Creating Objectives and Using Measurement Frameworks,https://www.futurelearn.com/courses/digital-marketing-strategy-creating-objectives-and-using-measurement-frameworks,
Digital Marketing Strategy: Developing Strategy and Strategic Positioning,https://www.futurelearn.com/courses/digital-marketing-strategy-developing-strategy-and-strategic-positioning,
Digital Marketing Strategy: Situation Analysis,https://www.futurelearn.com/courses/digital-marketing-strategy-introduction-to-sostac-and-situational-analysis,
"Digital Marketing Strategy: Tactics, Action and Control",https://www.futurelearn.com/courses/digital-marketing-strategy-tactics-and-action,
Introduction to Financial Accounting,https://www.futurelearn.com/courses/introduction-to-financial-accounting,
Law and the Framing of Migrants and Migration,https://www.futurelearn.com/courses/law-and-the-framing-of-migrants-and-migration-sc,
Law's Absence and Law's Failings,https://www.futurelearn.com/courses/laws-absence-and-laws-failings-sc,
Accounting for Today’s Dynamic World,https://www.futurelearn.com/courses/accounting-for-todays-dynamic-world,
Collaborative Working in a Remote Team,https://www.futurelearn.com/courses/collaborative-working-in-a-remote-team-sc,
How to Invest: Modern-Day Financial Decisions,https://www.futurelearn.com/courses/investing-in-the-new-normal,
Introduction to Accounting and the Accounting System,https://www.futurelearn.com/courses/introduction-to-accounting-the-accounting-system-sc,
Introduction to HACCP for Food Safety,https://www.futurelearn.com/courses/introduction-to-haccp,
Core Managers; Inclusive leadership in health and care,https://www.futurelearn.com/courses/inclusive-leadership-in-health-and-care,
Digital Marketing Content Creation: Hosting and Measurement,https://www.futurelearn.com/courses/digital-marketing-content-creation-hosting-and-measurement,
Digital Marketing Content Creation: Marketing Channels and Content Mix,https://www.futurelearn.com/courses/digital-marketing-content-creation-marketing-channels-and-content-mix,
Digital Marketing Content Creation: Online Writing,https://www.futurelearn.com/courses/digital-marketing-content-creation-online-writing,
Digital Marketing Content Creation: Podcast Creation and Distribution,https://www.futurelearn.com/courses/digital-marketing-content-creation-podcast-creation-and-distribution,
Digital Marketing Content Creation: Video Creation and Editing,https://www.futurelearn.com/courses/digital-marketing-content-creation-video-creation-and-editing,
Financial Analysis for Business Decisions: Cash Flow Management,https://www.futurelearn.com/courses/financial-analysis-for-business-decisions-cash-flow-management-sc,
"Financial Analysis for Business Performance: Planning, Budgeting, and Forecasting",https://www.futurelearn.com/courses/financial-analysis-business-performance-planning-budgeting-forecasting-sc,
Introduction to Marketing: Fundamentals of Marketing,https://www.futurelearn.com/courses/marketing-fundamentals-sc,
Introduction to Marketing: Omnichannel Marketing and Analysis,https://www.futurelearn.com/courses/understanding-marketing-communications-sc,
How to Enhance Your Creative Empathy,https://www.futurelearn.com/courses/creative-empathy-sc,
Email Marketing eCRM: CRM and Marketing Automation,https://www.futurelearn.com/courses/email-marketing-ecrm-crm-and-marketing-automation,
Email Marketing eCRM: Measurement and Iteration,https://www.futurelearn.com/courses/email-marketing-ecrm-measurement-and-iteration,
Email Marketing eCRM: Planning and Tactics,https://www.futurelearn.com/courses/email-marketing-ecrm-planning-and-tactics,
Email Marketing eCRM: The User Journey,https://www.futurelearn.com/courses/email-marketing-ecrm-the-user-journey,
Supply Chain Innovation: How Technology Can Create a Sustainable Future,https://www.futurelearn.com/courses/supply-chain-innovation,
The Luxury Industry: Customers and Luxury Experiences,https://www.futurelearn.com/courses/luxury-industry-customers-experiences,
"Power, Politics, and Influence at Work",https://www.futurelearn.com/courses/work-power-politics-influence,
Enterprise Resource Planning in Operations Management,https://www.futurelearn.com/courses/enterprise-resource-planning-operations-management,
Financial Accounting for Business Management,https://www.futurelearn.com/courses/financial-accounting-for-business-management,
Foundations of Marketing: How to Build a Modern Marketing Plan,https://www.futurelearn.com/courses/foundations-of-marketing-build-a-modern-marketing-plan,
Fundamentals of Corporate Finance,https://www.futurelearn.com/courses/fundamentals-of-corporate-finance,
Operations Management: Process Mapping and Supply Chain,https://www.futurelearn.com/courses/operations-management-processes-mapping-supply-chain,
Operations Management: Resource and Workflow Layout,https://www.futurelearn.com/courses/operations-management-resource-workflow-layout,
Organisational Behaviour and Leadership Skills,https://www.futurelearn.com/courses/organisational-behaviour-leadership-skills,
Exploring Sustainable Production Systems,https://www.futurelearn.com/courses/exploring-sustainable-production-systems,
Search Marketing: Mapping the User Journey,https://www.futurelearn.com/courses/search-marketing-mapping-the-user-journey,
Search Marketing: Measuring Search Marketing,https://www.futurelearn.com/courses/search-marketing-measuring-search-marketing,
Search Marketing: Paid Search Marketing – Pay Per Click (PPC),https://www.futurelearn.com/courses/search-marketing-paid-search-marketing-ppc-,
Search Marketing: Search Engine Optimisation (SEO),https://www.futurelearn.com/courses/search-marketing-search-engine-optimisation-seo-,
Accounting Transactions: Further Considerations,https://www.futurelearn.com/courses/accounting-transactions-further-considerations,
Controls within an Accounting System,https://www.futurelearn.com/courses/controls-within-an-accounting-system,
Introduction to Accounting and the Accounting System,https://www.futurelearn.com/courses/introduction-to-accounting-the-accounting-system,
Other Accounting Functions: Payroll and Banking,https://www.futurelearn.com/courses/other-accounting-functions-payroll-banking,
Human Resources: Hiring and Managing Talent in the 21st Century,https://www.futurelearn.com/courses/human-resources-hiring-and-managing-talent-in-the-21st-century,
Social Media Marketing: Managing Social Media,https://www.futurelearn.com/courses/social-media-marketing-managing-social-media,
Social Media Marketing: Organic and Paid Social Media,https://www.futurelearn.com/courses/social-media-marketing-paid-and-organic-social-media,
Social Media Marketing: Social Media Channels,https://www.futurelearn.com/courses/social-media-marketing-social-media-channels,
Social Media Marketing: The User Journey,https://www.futurelearn.com/courses/social-media-marketing-the-user-journey,
Gender and Labour in the Global South,https://www.futurelearn.com/courses/gender-and-labour-in-the-global-south,
HR Fundamentals,https://www.futurelearn.com/courses/hr-fundamentals,
Agile for Beginners,https://www.futurelearn.com/courses/agile-for-beginners,
Investigating Innovation,https://www.futurelearn.com/courses/investigating-innovation,
Planning for Autonomous Vehicles: A People-Centred Approach,https://www.futurelearn.com/courses/automated-vehicles-a-tool-for-people-centred-planning,
Professional Resilience: Building Skills to Thrive at Work,https://www.futurelearn.com/courses/professional-resilience,
Introduction to Business Management,https://www.futurelearn.com/courses/introduction-to-business-management,
Introduction to Health Economics,https://www.futurelearn.com/courses/health-economics-1,
Business Opportunities in Additive Manufacturing,https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing-applying-business-modelling-to-a-real-company-case,
Social Entrepreneurship in Educational Technology: Concept Development and Prototyping,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-concept-development-prototyping,
Social Entrepreneurship in Educational Technology: Developing a Business Plan,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-developing-business-plan,
Social Entrepreneurship in Educational Technology: Ideation and Market Research,https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-ideation-market-research,
Creative Communication Beyond VR and AR,https://www.futurelearn.com/courses/extended-reality-creative-communications,
Creating and Measuring Success in eCommerce,https://www.futurelearn.com/courses/creating-and-measuring-success-in-ecommerce,
Grow and Scale Your eCommerce Business,https://www.futurelearn.com/courses/grow-and-scale-your-ecommerce-business,
How to Get Started in eCommerce,https://www.futurelearn.com/courses/how-to-get-started-in-ecommerce,
"Research and Prepare: Understand eCommerce Customers, Products, and Propositions",https://www.futurelearn.com/courses/understand-ecommerce-customers-products-propositions,
An Introduction to Innovation in Healthcare,https://www.futurelearn.com/courses/innovation-in-healthcare,
Leadership Training: Human Leadership,https://www.futurelearn.com/courses/human-leadership,
Product Management Essentials,https://www.futurelearn.com/courses/product-management-essentials,
University and Your Future: Career Planning and Making the Most of Your Degree,https://www.futurelearn.com/courses/career-planning-and-your-degree,
Introduction to Agile Project Management,https://www.futurelearn.com/courses/agile-delivery-course,
Drafting and Negotiating Commercial Contracts: A guide to contract law for non-lawyers ,https://www.futurelearn.com/courses/drafting-commercial-contracts,
Digital Fashion Media,https://www.futurelearn.com/courses/digital-fashion-media,
Ethics and Diversity in Fashion,https://www.futurelearn.com/courses/ethics-and-diversity-in-fashion,
Sustainable Luxury Fashion,https://www.futurelearn.com/courses/sustainable-luxury,
The Business of Beauty: Introduction to the Beauty Industry,https://www.futurelearn.com/courses/business-of-beauty-introduction-to-the-beauty-industry,
Pathways to Property: Starting Your Career in Real Estate,https://www.futurelearn.com/courses/pathways-to-property,
Project Management: Beyond the Basics,https://www.futurelearn.com/courses/project-management-beyond-the-basics,
Empresas Exponenciales: Guía Para Comenzar,https://www.futurelearn.com/courses/empresas-exponenciales-gu-a-para-comenzar,
Plan for Project Success: Project Planning and Management,https://www.futurelearn.com/courses/plan-for-project-success,
Digital Product Management,https://www.futurelearn.com/courses/digital-product-management,
Fundamentals of Project Planning and Management,https://www.futurelearn.com/courses/fundamentals-of-project-planning-and-management,
Building Your Career in Tomorrow’s Workplace,https://www.futurelearn.com/courses/creating-your-future,
Capital: crear un plan para conseguir inversionistas,https://www.futurelearn.com/courses/capital-crear-un-plan-para-conseguir-inversionistas,
Crecimiento: nunca es temprano para hacer crecer tu negocio,https://www.futurelearn.com/courses/crecimiento-nunca-es-temprano-para-hacer-crecer-tu-negocio,
Educational Leadership: Working for Good,https://www.futurelearn.com/courses/educational-leadership-working-for-good,
"Ejecución: experimentos, recursos y puesta en marcha",https://www.futurelearn.com/courses/ejecucion-experimentos-recursos-y-puesta-en-marcha,
Introduction to Studying Business,https://www.futurelearn.com/courses/international-foundation-programme-in-business-the-first-step-towards-your-future-successful-career,
Producto: valida y entrega tu propuesta de valor,https://www.futurelearn.com/courses/producto-valida-y-entrega-tu-propuesta-de-valor,
Visión: la estrategia para alcanzar tu propósito,https://www.futurelearn.com/courses/vision-la-estrategia-para-alcanzar-tu-proposito,
How to Fundraise: A Guide to Fundraising for Non-Fundraisers,https://www.futurelearn.com/courses/fundraising-for-non-fundraisers,
Awareness and Confidence for Effective Leadership,https://www.futurelearn.com/courses/self-development-leadership,
Build Trust and Grow your Self-Confidence,https://www.futurelearn.com/courses/build-trust-grow-confidence,
Building Effective Professional Networks and Relationships,https://www.futurelearn.com/courses/building-professional-networks,
Collaborative Working in a Remote Team,https://www.futurelearn.com/courses/collaborative-working-in-a-remote-team,
Collective Resilience: From Group to Team,https://www.futurelearn.com/courses/group-to-team,
Create a Professional Online Presence,https://www.futurelearn.com/courses/create-a-professional-online-presence,
Design your Purpose as a Leader,https://www.futurelearn.com/courses/finding-your-purpose-leader,
Introduction to Marketing: Fundamentals of Marketing,https://www.futurelearn.com/courses/marketing-fundamentals,
Wellbeing and Resilience at Work,https://www.futurelearn.com/courses/wellbeing-and-resilience-at-work,
Business Management and Leadership,https://www.futurelearn.com/courses/business-management-and-leadership,
Business Planning to Grow Successful Companies,https://www.futurelearn.com/courses/business-planning-growth-and-successful-companies,
Managing Innovation: Learning to Prototype for Business,https://www.futurelearn.com/courses/managing-innovation,
Research Impact: Making a Difference,https://www.futurelearn.com/courses/research-impact,
Understanding Marketing Basics,https://www.futurelearn.com/courses/understanding-marketing-basics,
"Work Ready Skills: Job Searches, Writing a CV and Interviewing",https://www.futurelearn.com/courses/work-ready-skills,
Advertising and Creative Marketing with Advertising Week,https://www.futurelearn.com/courses/introduction-to-advertising-and-creative,
Innovación Social: Soluciones Globales para un Mundo Sostenible,https://www.futurelearn.com/courses/spanish-social-innovation-global-solutions-for-a-sustainable-future,
Radio and Podcast Marketing with Advertising Week,https://www.futurelearn.com/courses/introduction-to-audio-marketing-strategy,
Workplace Wellbeing: Stress and Productivity at Work,https://www.futurelearn.com/courses/stress-and-productivity-in-the-workplace,
Artificial Intelligence (AI) in Hospitality: Challenges and Business Opportunities,https://www.futurelearn.com/courses/artificial-intelligence-hospitality-challenges-and-business-opportunities,
How to Open a Restaurant,https://www.futurelearn.com/courses/how-to-open-a-restaurant,
How to Plan a Wedding,https://www.futurelearn.com/courses/wedding-planning,
Mastering Wine Tasting,https://www.futurelearn.com/courses/mastering-wine-tasting,
"Nutrition: Healthy Cooking, Healthy Living",https://www.futurelearn.com/courses/healthy-cooking,
Epargner et Investir,https://www.futurelearn.com/courses/epargner-et-investir,
Understanding Public Financial Management: How Is Your Money Spent?,https://www.futurelearn.com/courses/public-financial-management,
International Marketing: Challenges and Opportunities,https://www.futurelearn.com/courses/challenges-and-opportunities-in-international-marketing-et,
International Marketing: Product Adaptation vs Standardisation,https://www.futurelearn.com/courses/adaptation-and-standardisation-in-international-marketing,
International Marketing: Selection and Market Entry Strategies,https://www.futurelearn.com/courses/selecting-and-entering-global-markets-et,
Workplace Training: Delivery and Assessment Methods,https://www.futurelearn.com/courses/delivering-and-assessing-training-in-the-workplace,
Workplace Training: Introduction to the Training Cycle,https://www.futurelearn.com/courses/introduction-to-learning-and-the-role-of-a-trainer,
Workplace Training: Planning and Designing Training Solutions,https://www.futurelearn.com/courses/planning-and-designing-training-solutions,
Workplace Training: Training Evaluation and Measuring Effectiveness,https://www.futurelearn.com/courses/measuring-effectiveness-of-training-activities,
International Marketing: Cultural Factors,https://www.futurelearn.com/courses/culture-in-international-marketing-et,
International Marketing: Definition and Strategy,https://www.futurelearn.com/courses/international-marketing-et,
The Future of Human Resource Management (HRM),https://www.futurelearn.com/courses/intelligent-hrm-for-managers-of-the-future,
Distribution Network: Sustainable and Green Logistics,https://www.futurelearn.com/courses/distribution-networks-and-sustainability-et,
International Logistics: A Beginner’s Guide to Logistics Management,https://www.futurelearn.com/courses/international-logistics-introduction-et,
Inventory Management and Economic Order Quantity,https://www.futurelearn.com/courses/inventory-management-and-economic-ordering-et,
Lean Logistics: Decision Making in Supply Chain Management,https://www.futurelearn.com/courses/lean-logistics-and-supply-chain-decision-making-et,
Multimodal Transport: Sourcing and Procurement in Logistics,https://www.futurelearn.com/courses/multimodal-transportation-and-procurement-et,
Marketing Strategy with Advertising Week,https://www.futurelearn.com/courses/introduction-to-marketing-strategy,
Quantum Marketing with Raja Rajamannar,https://www.futurelearn.com/courses/quantum-marketing,
International Leadership: Managing Culture as Leaders,https://www.futurelearn.com/courses/managing-culture-as-leaders-et,
International Leadership: Politics and Philosophy in Leadership,https://www.futurelearn.com/courses/politics-and-philosophy-in-leadership,
International Leadership: Reflective Practice in Leadership,https://www.futurelearn.com/courses/reflective-practice-in-leadership-et,
International Leadership: The Evolution of Management and Leadership Theory,https://www.futurelearn.com/courses/the-evolution-of-management-and-leadership-theory,
Systems Thinking for Sustainability: Analyzing and Transitioning Complex Systems,https://www.futurelearn.com/courses/systems-thinking-for-sustainability-analyzing-and-transitioning-complex-systems,
Career Coaching for Women: Supercharge Your Career with AllBright,https://www.futurelearn.com/courses/project-you-supercharge-your-career,
International Culture and Tourism Management: Cultural Heritage and Tourism Management,https://www.futurelearn.com/courses/culture-and-tourism,
Organisations and Project Management: P3M and Knowledge Management,https://www.futurelearn.com/courses/organisations-and-projects-et,
Project Management: Agile Manifesto Principles,https://www.futurelearn.com/courses/agile-project-management-et,
Project Management: How to be a Successful Project Manager,https://www.futurelearn.com/courses/foundations-of-project-management-et,
Research Methods in Tourism Studies,https://www.futurelearn.com/courses/research-methods-travel-and-tourism,
Sisterhood Works: How to Build a More Meaningful Network,https://www.futurelearn.com/courses/sisterhood-works-build-a-more-meaningful-network-,
Tourism Policy and Planning,https://www.futurelearn.com/courses/tourism-policy-planning,
Unlocking the Risk Matrix: Project Risk and the Change Management Process,https://www.futurelearn.com/courses/project-risk-and-control-management-et,
"Strategic Marketing: Segmentation, Targeting, Positioning",https://www.futurelearn.com/courses/3-pillars-of-successful-marketing-segmentation-targeting-and-positioning,
Workplace Essentials: Health and Safety,https://www.futurelearn.com/courses/workplace-safety-essentials,
Leading and Managing People-Centred Change,https://www.futurelearn.com/courses/leading-and-managing-change,
Introducing Personal Lines Insurance,https://www.futurelearn.com/courses/introducing-personal-lines-insurance,
Become a Better Presenter: Improve Your Public Speaking Skills,https://www.futurelearn.com/courses/become-a-better-presenter,
How to Get A Graduate Job,https://www.futurelearn.com/courses/graduate-job,
Innovative Leadership: Developing Curiosity,https://www.futurelearn.com/courses/developing-curiosity,
Online Recruitment and Onboarding: Providing Continuity for Business and Candidates,https://www.futurelearn.com/courses/how-to-recruit-and-onboard-online,
Salary Negotiation for Women in the Workplace,https://www.futurelearn.com/courses/negotiation-for-women-in-the-workplace,
